Teks,Label
Kalimantan Timur diguncang gempa magnitudo 6.3 yang memicu retakan dinding pada 14 Februari 2004.,Gempa Bumi
"Terjadi gempa tektonik di Yogyakarta dengan magnitudo 6.0, menyebabkan retakan dinding pada 14 Juli 2016.",Gempa Bumi
Warga Aceh panik akibat hentakan dahsyat gempa berkekuatan 6.5 pada 25 Agustus 2000.,Gempa Bumi
"Terjadi gempa tektonik di Sulawesi Tengah dengan magnitudo 6.0, menyebabkan kerusakan parah pada 4 Mei 2016.",Gempa Bumi
Jakarta diguncang gempa magnitudo 4.3 yang memicu kehancuran bangunan pada 3 Oktober 2017.,Gempa Bumi
Sulawesi Selatan diguncang gempa magnitudo 4.8 yang memicu runtuhnya rumah pada 8 Februari 2022.,Gempa Bumi
Gempa bumi berkekuatan 9.0 melanda Kalimantan Utara dengan hentakan dahsyat pada 9 Januari 2008.,Gempa Bumi
Warga Kalimantan Selatan panik akibat hentakan dahsyat gempa berkekuatan 7.6 pada 5 Januari 2017.,Gempa Bumi
Warga Sulawesi Tenggara panik akibat getaran kuat gempa berkekuatan 7.0 pada 26 Mei 2002.,Gempa Bumi
Jawa Barat diguncang gempa magnitudo 4.9 yang memicu retakan dinding pada 10 April 2022.,Gempa Bumi
"Terjadi gempa tektonik di Jawa Barat dengan magnitudo 4.1, menyebabkan retakan dinding pada 8 Maret 2022.",Gempa Bumi
Warga Kalimantan Utara panik akibat guncangan hebat gempa berkekuatan 4.3 pada 12 Juni 2001.,Gempa Bumi
"Terjadi gempa tektonik di Kalimantan Tengah dengan magnitudo 5.5, menyebabkan kehancuran bangunan pada 13 Agustus 2002.",Gempa Bumi
Kalimantan Barat diguncang gempa magnitudo 4.5 yang memicu kerusakan parah pada 15 Mei 2020.,Gempa Bumi
Warga Kepulauan Riau panik akibat guncangan hebat gempa berkekuatan 4.7 pada 18 November 2015.,Gempa Bumi
Gempa bumi berkekuatan 4.5 melanda Sumatera Selatan dengan guncangan hebat pada 18 April 2005.,Gempa Bumi
Gempa bumi berkekuatan 5.1 melanda Sulawesi Selatan dengan guncangan hebat pada 1 Oktober 2009.,Gempa Bumi
Warga Kalimantan Timur panik akibat getaran kuat gempa berkekuatan 7.6 pada 17 Juli 2021.,Gempa Bumi
Kalimantan Barat diguncang gempa magnitudo 5.3 yang memicu kehancuran bangunan pada 3 September 2022.,Gempa Bumi
Gempa bumi berkekuatan 5.5 melanda Sulawesi Tenggara dengan hentakan dahsyat pada 18 Desember 2019.,Gempa Bumi
Gempa bumi berkekuatan 4.1 melanda Kalimantan Utara dengan hentakan dahsyat pada 4 Februari 2015.,Gempa Bumi
Jawa Timur diguncang gempa magnitudo 8.8 yang memicu kehancuran bangunan pada 19 April 2010.,Gempa Bumi
Gorontalo diguncang gempa magnitudo 5.1 yang memicu kerusakan parah pada 2 September 2023.,Gempa Bumi
Banten diguncang gempa magnitudo 8.4 yang memicu runtuhnya rumah pada 11 November 2019.,Gempa Bumi
Kalimantan Barat diguncang gempa magnitudo 5.7 yang memicu kerusakan parah pada 23 Agustus 2014.,Gempa Bumi
"Terjadi gempa tektonik di Sulawesi Utara dengan magnitudo 9.0, menyebabkan kehancuran bangunan pada 15 November 2004.",Gempa Bumi
Sulawesi Utara diguncang gempa magnitudo 7.2 yang memicu kerusakan parah pada 22 November 2003.,Gempa Bumi
Sulawesi Barat diguncang gempa magnitudo 4.6 yang memicu kerusakan parah pada 25 Oktober 2009.,Gempa Bumi
Jawa Tengah diguncang gempa magnitudo 7.4 yang memicu kerusakan parah pada 14 Oktober 2006.,Gempa Bumi
Warga Kalimantan Timur panik akibat goyangan keras gempa berkekuatan 6.7 pada 10 Januari 2012.,Gempa Bumi
"Terjadi gempa tektonik di Sulawesi Barat dengan magnitudo 5.2, menyebabkan kehancuran bangunan pada 13 Oktober 2021.",Gempa Bumi
Banten diguncang gempa magnitudo 6.2 yang memicu kerusakan parah pada 3 April 2012.,Gempa Bumi
Papua diguncang gempa magnitudo 4.1 yang memicu retakan dinding pada 24 November 2000.,Gempa Bumi
Jakarta diguncang gempa magnitudo 5.3 yang memicu kerusakan parah pada 21 November 2022.,Gempa Bumi
Warga Nusa Tenggara Timur panik akibat getaran kuat gempa berkekuatan 4.4 pada 9 April 2020.,Gempa Bumi
Gempa bumi berkekuatan 4.0 melanda Sumatera Utara dengan hentakan dahsyat pada 16 Oktober 2009.,Gempa Bumi
Kepulauan Riau diguncang gempa magnitudo 8.0 yang memicu retakan dinding pada 5 Maret 2018.,Gempa Bumi
Jawa Tengah diguncang gempa magnitudo 4.8 yang memicu runtuhnya rumah pada 7 Maret 2016.,Gempa Bumi
Jawa Tengah diguncang gempa magnitudo 4.4 yang memicu kerusakan parah pada 13 Februari 2006.,Gempa Bumi
"Terjadi gempa tektonik di Sumatera Selatan dengan magnitudo 6.0, menyebabkan kehancuran bangunan pada 26 Juni 2000.",Gempa Bumi
Sulawesi Barat diguncang gempa magnitudo 4.6 yang memicu runtuhnya rumah pada 10 Juni 2005.,Gempa Bumi
Kalimantan Timur diguncang gempa magnitudo 7.6 yang memicu kerusakan parah pada 4 Juli 2005.,Gempa Bumi
Sumatera Selatan diguncang gempa magnitudo 8.4 yang memicu kehancuran bangunan pada 13 Agustus 2016.,Gempa Bumi
Warga Banten panik akibat goyangan keras gempa berkekuatan 9.0 pada 8 Februari 2008.,Gempa Bumi
Kalimantan Barat diguncang gempa magnitudo 5.8 yang memicu kerusakan parah pada 17 Januari 2017.,Gempa Bumi
"Terjadi gempa tektonik di Maluku dengan magnitudo 6.9, menyebabkan kerusakan parah pada 15 November 2004.",Gempa Bumi
"Terjadi gempa tektonik di Sulawesi Tenggara dengan magnitudo 6.2, menyebabkan retakan dinding pada 5 Maret 2023.",Gempa Bumi
Jawa Barat diguncang gempa magnitudo 7.8 yang memicu runtuhnya rumah pada 19 Maret 2009.,Gempa Bumi
Warga Jawa Barat panik akibat hentakan dahsyat gempa berkekuatan 7.2 pada 7 September 2021.,Gempa Bumi
"Terjadi gempa tektonik di Papua Barat dengan magnitudo 7.3, menyebabkan retakan dinding pada 22 Juni 2018.",Gempa Bumi
Warga Sumatera Selatan panik akibat goyangan keras gempa berkekuatan 7.9 pada 23 November 2022.,Gempa Bumi
Warga Kalimantan Tengah panik akibat goyangan keras gempa berkekuatan 7.3 pada 9 Juni 2000.,Gempa Bumi
Warga Kalimantan Timur panik akibat hentakan dahsyat gempa berkekuatan 8.2 pada 26 Januari 2015.,Gempa Bumi
"Terjadi gempa tektonik di Sulawesi Utara dengan magnitudo 4.5, menyebabkan retakan dinding pada 23 Juli 2023.",Gempa Bumi
Jawa Barat diguncang gempa magnitudo 8.6 yang memicu kerusakan parah pada 17 Oktober 2009.,Gempa Bumi
Warga Kalimantan Tengah panik akibat guncangan hebat gempa berkekuatan 7.4 pada 7 April 2012.,Gempa Bumi
Warga Sumatera Barat panik akibat goyangan keras gempa berkekuatan 6.3 pada 2 Maret 2017.,Gempa Bumi
"Terjadi gempa tektonik di Sulawesi Utara dengan magnitudo 4.9, menyebabkan kehancuran bangunan pada 15 November 2009.",Gempa Bumi
"Terjadi gempa tektonik di Nusa Tenggara Timur dengan magnitudo 4.6, menyebabkan kehancuran bangunan pada 9 Juli 2014.",Gempa Bumi
Gempa bumi berkekuatan 5.8 melanda Riau dengan guncangan hebat pada 12 Maret 2011.,Gempa Bumi
"Terjadi gempa tektonik di Maluku Utara dengan magnitudo 8.5, menyebabkan retakan dinding pada 5 Maret 2014.",Gempa Bumi
"Terjadi gempa tektonik di Jawa Tengah dengan magnitudo 5.3, menyebabkan kerusakan parah pada 10 Juli 2000.",Gempa Bumi
"Terjadi gempa tektonik di Nusa Tenggara Barat dengan magnitudo 5.4, menyebabkan retakan dinding pada 24 November 2014.",Gempa Bumi
Bangka Belitung diguncang gempa magnitudo 7.2 yang memicu runtuhnya rumah pada 6 September 2000.,Gempa Bumi
Gempa bumi berkekuatan 8.5 melanda Kalimantan Barat dengan getaran kuat pada 24 November 2003.,Gempa Bumi
Gempa bumi berkekuatan 7.9 melanda Maluku dengan goyangan keras pada 28 September 2010.,Gempa Bumi
Papua diguncang gempa magnitudo 8.9 yang memicu retakan dinding pada 6 April 2002.,Gempa Bumi
Jakarta diguncang gempa magnitudo 6.0 yang memicu runtuhnya rumah pada 23 Januari 2023.,Gempa Bumi
Nusa Tenggara Barat diguncang gempa magnitudo 4.5 yang memicu kehancuran bangunan pada 28 Oktober 2020.,Gempa Bumi
Gempa bumi berkekuatan 7.3 melanda Jawa Timur dengan getaran kuat pada 13 Oktober 2013.,Gempa Bumi
Aceh diguncang gempa magnitudo 7.5 yang memicu kehancuran bangunan pada 27 Juni 2020.,Gempa Bumi
"Terjadi gempa tektonik di Jambi dengan magnitudo 4.8, menyebabkan runtuhnya rumah pada 1 September 2017.",Gempa Bumi
Banten diguncang gempa magnitudo 8.5 yang memicu kerusakan parah pada 10 September 2022.,Gempa Bumi
Kalimantan Barat diguncang gempa magnitudo 7.1 yang memicu runtuhnya rumah pada 20 Maret 2000.,Gempa Bumi
Kalimantan Selatan diguncang gempa magnitudo 4.3 yang memicu retakan dinding pada 23 Agustus 2009.,Gempa Bumi
"Terjadi gempa tektonik di Sumatera Barat dengan magnitudo 7.2, menyebabkan kerusakan parah pada 28 Januari 2000.",Gempa Bumi
"Terjadi gempa tektonik di Kalimantan Barat dengan magnitudo 5.3, menyebabkan runtuhnya rumah pada 22 Maret 2021.",Gempa Bumi
Gempa bumi berkekuatan 5.4 melanda Sumatera Selatan dengan goyangan keras pada 14 April 2021.,Gempa Bumi
"Terjadi gempa tektonik di Bali dengan magnitudo 8.2, menyebabkan kehancuran bangunan pada 14 April 2017.",Gempa Bumi
Sulawesi Barat diguncang gempa magnitudo 4.9 yang memicu retakan dinding pada 18 November 2003.,Gempa Bumi
Sulawesi Selatan diguncang gempa magnitudo 9.0 yang memicu kerusakan parah pada 18 Oktober 2015.,Gempa Bumi
"Terjadi gempa tektonik di Sulawesi Barat dengan magnitudo 8.4, menyebabkan retakan dinding pada 2 Juli 2001.",Gempa Bumi
Warga Riau panik akibat goyangan keras gempa berkekuatan 7.3 pada 20 September 2005.,Gempa Bumi
Jawa Timur diguncang gempa magnitudo 4.1 yang memicu kerusakan parah pada 25 November 2000.,Gempa Bumi
Gempa bumi berkekuatan 4.2 melanda Sumatera Selatan dengan hentakan dahsyat pada 21 Juli 2023.,Gempa Bumi
Jambi diguncang gempa magnitudo 5.0 yang memicu retakan dinding pada 13 Desember 2022.,Gempa Bumi
"Terjadi gempa tektonik di Nusa Tenggara Timur dengan magnitudo 5.6, menyebabkan runtuhnya rumah pada 9 Oktober 2016.",Gempa Bumi
Warga Nusa Tenggara Barat panik akibat goyangan keras gempa berkekuatan 8.5 pada 1 Juli 2011.,Gempa Bumi
Riau diguncang gempa magnitudo 7.1 yang memicu kerusakan parah pada 19 Mei 2005.,Gempa Bumi
"Terjadi gempa tektonik di Aceh dengan magnitudo 8.3, menyebabkan kehancuran bangunan pada 20 Mei 2001.",Gempa Bumi
Warga Sumatera Utara panik akibat getaran kuat gempa berkekuatan 7.2 pada 24 Maret 2022.,Gempa Bumi
Sulawesi Utara diguncang gempa magnitudo 6.2 yang memicu runtuhnya rumah pada 26 Februari 2001.,Gempa Bumi
Gempa bumi berkekuatan 6.4 melanda Kalimantan Selatan dengan hentakan dahsyat pada 14 Juli 2008.,Gempa Bumi
Warga Nusa Tenggara Timur panik akibat goyangan keras gempa berkekuatan 6.2 pada 11 Juni 2003.,Gempa Bumi
Gempa bumi berkekuatan 8.2 melanda Sumatera Selatan dengan getaran kuat pada 8 Juni 2004.,Gempa Bumi
Warga Kepulauan Riau panik akibat getaran kuat gempa berkekuatan 8.8 pada 13 November 2004.,Gempa Bumi
"Terjadi gempa tektonik di Kalimantan Utara dengan magnitudo 6.1, menyebabkan kerusakan parah pada 20 Januari 2005.",Gempa Bumi
Gempa bumi berkekuatan 7.5 melanda Bangka Belitung dengan guncangan hebat pada 18 Juni 2016.,Gempa Bumi
Warga Papua panik akibat hentakan dahsyat gempa berkekuatan 8.6 pada 15 Februari 2000.,Gempa Bumi
"Terjadi gempa tektonik di Sulawesi Tenggara dengan magnitudo 8.9, menyebabkan runtuhnya rumah pada 8 Maret 2016.",Gempa Bumi
Warga Jawa Timur panik akibat hentakan dahsyat gempa berkekuatan 4.4 pada 19 Desember 2002.,Gempa Bumi
Gempa bumi berkekuatan 7.0 melanda Maluku dengan goyangan keras pada 13 Februari 2018.,Gempa Bumi
Warga Sulawesi Utara panik akibat guncangan hebat gempa berkekuatan 5.9 pada 28 September 2001.,Gempa Bumi
Warga Papua panik akibat getaran kuat gempa berkekuatan 4.6 pada 15 Juni 2020.,Gempa Bumi
"Terjadi gempa tektonik di Sulawesi Tengah dengan magnitudo 4.4, menyebabkan runtuhnya rumah pada 25 September 2008.",Gempa Bumi
"Terjadi gempa tektonik di Papua dengan magnitudo 4.1, menyebabkan kehancuran bangunan pada 19 April 2022.",Gempa Bumi
"Terjadi gempa tektonik di Kepulauan Riau dengan magnitudo 5.6, menyebabkan kerusakan parah pada 6 Februari 2008.",Gempa Bumi
"Terjadi gempa tektonik di Maluku dengan magnitudo 5.9, menyebabkan retakan dinding pada 11 Maret 2019.",Gempa Bumi
"Terjadi gempa tektonik di Jawa Barat dengan magnitudo 4.1, menyebabkan kehancuran bangunan pada 15 Desember 2009.",Gempa Bumi
Warga Kalimantan Barat panik akibat goyangan keras gempa berkekuatan 6.1 pada 20 Agustus 2020.,Gempa Bumi
Jawa Timur diguncang gempa magnitudo 6.1 yang memicu retakan dinding pada 16 Agustus 2005.,Gempa Bumi
Warga Papua panik akibat hentakan dahsyat gempa berkekuatan 8.7 pada 11 September 2010.,Gempa Bumi
Bali diguncang gempa magnitudo 5.9 yang memicu kehancuran bangunan pada 23 September 2020.,Gempa Bumi
Gempa bumi berkekuatan 7.2 melanda Maluku dengan guncangan hebat pada 7 Januari 2021.,Gempa Bumi
Kalimantan Utara diguncang gempa magnitudo 5.3 yang memicu retakan dinding pada 1 Januari 2001.,Gempa Bumi
Warga Sulawesi Tengah panik akibat hentakan dahsyat gempa berkekuatan 8.5 pada 12 Oktober 2019.,Gempa Bumi
Gempa bumi berkekuatan 7.5 melanda Kalimantan Timur dengan guncangan hebat pada 19 Juni 2011.,Gempa Bumi
Bengkulu diguncang gempa magnitudo 8.8 yang memicu runtuhnya rumah pada 1 Maret 2023.,Gempa Bumi
Gempa bumi berkekuatan 4.6 melanda Yogyakarta dengan hentakan dahsyat pada 13 Februari 2021.,Gempa Bumi
Sumatera Barat diguncang gempa magnitudo 8.1 yang memicu retakan dinding pada 5 Januari 2019.,Gempa Bumi
"Terjadi gempa tektonik di Gorontalo dengan magnitudo 5.0, menyebabkan retakan dinding pada 3 Agustus 2016.",Gempa Bumi
Maluku diguncang gempa magnitudo 5.6 yang memicu runtuhnya rumah pada 3 November 2011.,Gempa Bumi
Gempa bumi berkekuatan 4.9 melanda Jawa Barat dengan hentakan dahsyat pada 14 April 2021.,Gempa Bumi
Warga Sulawesi Tenggara panik akibat getaran kuat gempa berkekuatan 6.5 pada 1 Januari 2009.,Gempa Bumi
Warga Kalimantan Barat panik akibat guncangan hebat gempa berkekuatan 5.6 pada 9 Mei 2013.,Gempa Bumi
"Terjadi gempa tektonik di Jawa Tengah dengan magnitudo 7.1, menyebabkan kehancuran bangunan pada 16 November 2019.",Gempa Bumi
Warga Sulawesi Tengah panik akibat guncangan hebat gempa berkekuatan 5.7 pada 13 September 2003.,Gempa Bumi
"Terjadi gempa tektonik di Bengkulu dengan magnitudo 5.6, menyebabkan runtuhnya rumah pada 28 Mei 2004.",Gempa Bumi
"Terjadi gempa tektonik di Nusa Tenggara Barat dengan magnitudo 8.9, menyebabkan kerusakan parah pada 9 Juli 2007.",Gempa Bumi
"Terjadi gempa tektonik di Jawa Barat dengan magnitudo 6.6, menyebabkan retakan dinding pada 26 Februari 2010.",Gempa Bumi
Gempa bumi berkekuatan 7.8 melanda Riau dengan hentakan dahsyat pada 7 Oktober 2005.,Gempa Bumi
Papua diguncang gempa magnitudo 6.6 yang memicu kehancuran bangunan pada 2 Desember 2005.,Gempa Bumi
Riau diguncang gempa magnitudo 8.5 yang memicu kehancuran bangunan pada 4 Oktober 2006.,Gempa Bumi
Gempa bumi berkekuatan 8.6 melanda Sulawesi Tengah dengan getaran kuat pada 11 Juni 2019.,Gempa Bumi
"Terjadi gempa tektonik di Nusa Tenggara Timur dengan magnitudo 5.3, menyebabkan kehancuran bangunan pada 24 April 2022.",Gempa Bumi
Gempa bumi berkekuatan 4.7 melanda Banten dengan getaran kuat pada 1 Juli 2012.,Gempa Bumi
Kepulauan Riau diguncang gempa magnitudo 5.5 yang memicu runtuhnya rumah pada 14 Oktober 2009.,Gempa Bumi
Warga Nusa Tenggara Barat panik akibat goyangan keras gempa berkekuatan 7.0 pada 8 Oktober 2001.,Gempa Bumi
Warga Maluku panik akibat hentakan dahsyat gempa berkekuatan 7.3 pada 19 Agustus 2019.,Gempa Bumi
"Terjadi gempa tektonik di Bangka Belitung dengan magnitudo 5.2, menyebabkan kerusakan parah pada 20 Desember 2000.",Gempa Bumi
Papua diguncang gempa magnitudo 4.4 yang memicu kerusakan parah pada 23 Oktober 2002.,Gempa Bumi
Jambi diguncang gempa magnitudo 8.4 yang memicu kehancuran bangunan pada 1 Februari 2012.,Gempa Bumi
"Terjadi gempa tektonik di Maluku dengan magnitudo 9.0, menyebabkan kehancuran bangunan pada 25 April 2003.",Gempa Bumi
Warga Sulawesi Tengah panik akibat getaran kuat gempa berkekuatan 4.5 pada 12 Agustus 2007.,Gempa Bumi
Sumatera Utara diguncang gempa magnitudo 6.6 yang memicu kerusakan parah pada 13 Mei 2021.,Gempa Bumi
Warga Jakarta panik akibat hentakan dahsyat gempa berkekuatan 6.7 pada 28 November 2005.,Gempa Bumi
Yogyakarta diguncang gempa magnitudo 6.5 yang memicu retakan dinding pada 1 Februari 2004.,Gempa Bumi
Jawa Barat diguncang gempa magnitudo 4.3 yang memicu kehancuran bangunan pada 3 Juli 2010.,Gempa Bumi
"Terjadi gempa tektonik di Sumatera Selatan dengan magnitudo 4.8, menyebabkan kehancuran bangunan pada 15 Januari 2014.",Gempa Bumi
"Terjadi gempa tektonik di Kalimantan Utara dengan magnitudo 5.5, menyebabkan kehancuran bangunan pada 7 November 2011.",Gempa Bumi
"Terjadi gempa tektonik di Banten dengan magnitudo 7.5, menyebabkan runtuhnya rumah pada 15 Maret 2021.",Gempa Bumi
Gempa bumi berkekuatan 5.1 melanda Aceh dengan goyangan keras pada 11 Februari 2012.,Gempa Bumi
"Terjadi gempa tektonik di Aceh dengan magnitudo 8.5, menyebabkan runtuhnya rumah pada 7 Maret 2017.",Gempa Bumi
Gempa bumi berkekuatan 5.3 melanda Banten dengan hentakan dahsyat pada 21 Mei 2006.,Gempa Bumi
"Terjadi gempa tektonik di Banten dengan magnitudo 5.9, menyebabkan kehancuran bangunan pada 16 Oktober 2001.",Gempa Bumi
Warga Yogyakarta panik akibat goyangan keras gempa berkekuatan 5.4 pada 19 Februari 2002.,Gempa Bumi
Kalimantan Utara diguncang gempa magnitudo 8.4 yang memicu kerusakan parah pada 19 Desember 2016.,Gempa Bumi
Gempa bumi berkekuatan 8.9 melanda Jawa Barat dengan guncangan hebat pada 15 April 2017.,Gempa Bumi
"Terjadi gempa tektonik di Jambi dengan magnitudo 8.5, menyebabkan kehancuran bangunan pada 8 Juni 2008.",Gempa Bumi
"Terjadi gempa tektonik di Jawa Barat dengan magnitudo 4.0, menyebabkan runtuhnya rumah pada 27 Mei 2016.",Gempa Bumi
Gempa bumi berkekuatan 8.4 melanda Jawa Barat dengan getaran kuat pada 22 Agustus 2017.,Gempa Bumi
Riau diguncang gempa magnitudo 5.5 yang memicu retakan dinding pada 10 April 2001.,Gempa Bumi
"Terjadi gempa tektonik di Jawa Timur dengan magnitudo 8.2, menyebabkan runtuhnya rumah pada 26 Juni 2009.",Gempa Bumi
"Terjadi gempa tektonik di Papua dengan magnitudo 9.0, menyebabkan runtuhnya rumah pada 15 April 2014.",Gempa Bumi
Kalimantan Selatan diguncang gempa magnitudo 7.8 yang memicu runtuhnya rumah pada 21 Januari 2005.,Gempa Bumi
Gempa bumi berkekuatan 4.4 melanda Maluku Utara dengan goyangan keras pada 24 Mei 2009.,Gempa Bumi
Gempa bumi berkekuatan 5.3 melanda Papua Barat dengan getaran kuat pada 13 September 2022.,Gempa Bumi
Warga Kalimantan Selatan panik akibat hentakan dahsyat gempa berkekuatan 7.7 pada 24 April 2005.,Gempa Bumi
Bangka Belitung diguncang gempa magnitudo 5.5 yang memicu runtuhnya rumah pada 1 Agustus 2009.,Gempa Bumi
Jakarta diguncang gempa magnitudo 8.7 yang memicu kerusakan parah pada 17 April 2001.,Gempa Bumi
Gempa bumi berkekuatan 5.8 melanda Sumatera Barat dengan getaran kuat pada 9 Maret 2016.,Gempa Bumi
Sumatera Barat diguncang gempa magnitudo 5.4 yang memicu kehancuran bangunan pada 7 Maret 2011.,Gempa Bumi
Warga Sumatera Utara panik akibat guncangan hebat gempa berkekuatan 5.3 pada 4 Februari 2003.,Gempa Bumi
"Terjadi gempa tektonik di Sumatera Barat dengan magnitudo 5.5, menyebabkan runtuhnya rumah pada 14 September 2002.",Gempa Bumi
Kalimantan Selatan diguncang gempa magnitudo 4.2 yang memicu kerusakan parah pada 1 Januari 2015.,Gempa Bumi
Warga Jawa Timur panik akibat goyangan keras gempa berkekuatan 4.5 pada 22 Februari 2010.,Gempa Bumi
"Terjadi gempa tektonik di Jakarta dengan magnitudo 7.8, menyebabkan retakan dinding pada 12 April 2000.",Gempa Bumi
Gempa bumi berkekuatan 7.3 melanda Jawa Timur dengan goyangan keras pada 28 Maret 2020.,Gempa Bumi
Gempa bumi berkekuatan 5.0 melanda Maluku dengan hentakan dahsyat pada 4 Agustus 2003.,Gempa Bumi
Warga Banten panik akibat guncangan hebat gempa berkekuatan 8.5 pada 11 Agustus 2002.,Gempa Bumi
Gempa bumi berkekuatan 8.0 melanda Sulawesi Tenggara dengan guncangan hebat pada 16 November 2015.,Gempa Bumi
Gempa bumi berkekuatan 5.1 melanda Sulawesi Utara dengan getaran kuat pada 17 November 2017.,Gempa Bumi
Kalimantan Utara diguncang gempa magnitudo 5.7 yang memicu runtuhnya rumah pada 28 Juni 2008.,Gempa Bumi
Gempa bumi berkekuatan 8.0 melanda Banten dengan getaran kuat pada 2 Januari 2019.,Gempa Bumi
"Terjadi gempa tektonik di Sumatera Selatan dengan magnitudo 7.6, menyebabkan kehancuran bangunan pada 14 Mei 2000.",Gempa Bumi
Warga Yogyakarta panik akibat hentakan dahsyat gempa berkekuatan 4.4 pada 16 Juni 2014.,Gempa Bumi
"Terjadi gempa tektonik di Maluku dengan magnitudo 8.0, menyebabkan kehancuran bangunan pada 1 April 2014.",Gempa Bumi
Maluku diguncang gempa magnitudo 7.1 yang memicu retakan dinding pada 4 Mei 2006.,Gempa Bumi
Warga Nusa Tenggara Timur panik akibat hentakan dahsyat gempa berkekuatan 8.5 pada 10 April 2019.,Gempa Bumi
Gempa bumi berkekuatan 6.4 melanda Yogyakarta dengan getaran kuat pada 11 September 2016.,Gempa Bumi
